,total_bookings,cancelled_bookings,missed_bookings,total_bookings_month_1,total_bookings_month_2,total_bookings_month_3,cancelled_bookings_month_1,cancelled_bookings_month_2,cancelled_bookings_month_3,missed_bookings_month_1,missed_bookings_month_2,missed_bookings_month_3,is_male,is_female,age,prediction_start_date_month,prediction_start_date_year,total_bookings_month_1_to_3_diff,cancelled_bookings_month_1_to_3_diff,missed_bookings_month_1_to_3_diff,did_churn
7933,1,0,0,1,0,0,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,-1,0,0,True
7934,1,1,1,1,0,0,1,0,0,1,0,0,False,True,37.54882613133719,10,2019,-1,-1,-1,True
7935,4,0,0,4,0,0,0,0,0,0,0,0,False,True,57.0,10,2019,-4,0,0,True
7936,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,True
7937,36,0,0,22,11,3,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-19,0,0,False
7938,4,0,0,3,1,0,0,0,0,0,0,0,False,True,55.0,10,2019,-3,0,0,False
7939,16,1,0,10,5,1,1,0,0,0,0,0,False,True,39.0,10,2019,-9,-1,0,False
7940,28,0,0,14,10,4,0,0,0,0,0,0,False,True,75.0,10,2019,-10,0,0,False
7941,2,0,0,1,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,False
7942,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,0,0,0,True
7943,32,0,0,27,5,0,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,-27,0,0,True
7944,1,0,0,1,0,0,0,0,0,0,0,0,False,False,55.0,10,2019,-1,0,0,True
7945,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,0,0,0,True
7946,1,0,0,0,1,0,0,0,0,0,0,0,False,True,61.0,10,2019,0,0,0,True
7947,9,0,0,3,2,4,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,1,0,0,False
7948,4,0,0,1,0,3,0,0,0,0,0,0,False,True,13.0,10,2019,2,0,0,False
7949,2,0,0,2,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-2,0,0,True
7950,2,0,0,0,2,0,0,0,0,0,0,0,True,False,29.0,10,2019,0,0,0,True
7951,1,0,0,0,1,0,0,0,0,0,0,0,False,True,20.0,10,2019,0,0,0,False
7952,10,4,4,5,5,0,1,3,0,1,3,0,False,True,34.0,10,2019,-5,-1,-1,True
7953,4,0,0,0,3,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,False
7954,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,True
7955,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,True
7956,1,0,0,1,0,0,0,0,0,0,0,0,False,True,4.0,10,2019,-1,0,0,True
7957,1,0,0,1,0,0,0,0,0,0,0,0,False,True,24.0,10,2019,-1,0,0,True
7958,40,0,0,19,12,9,0,0,0,0,0,0,False,True,45.0,10,2019,-10,0,0,False
7959,8,0,0,0,0,8,0,0,0,0,0,0,False,True,38.0,10,2019,8,0,0,False
7960,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,True
7961,1,0,0,1,0,0,0,0,0,0,0,0,False,True,41.0,10,2019,-1,0,0,True
7962,11,0,0,5,4,2,0,0,0,0,0,0,True,False,35.0,10,2019,-3,0,0,False
7963,14,0,0,5,5,4,0,0,0,0,0,0,False,True,44.0,10,2019,-1,0,0,False
7964,28,0,0,11,9,8,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,-3,0,0,False
7965,29,0,0,8,13,8,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,0,0,0,True
7966,3,0,0,0,2,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,False
7967,1,0,0,0,1,0,0,0,0,0,0,0,False,True,3.0,10,2019,0,0,0,True
7968,2,0,0,1,1,0,0,0,0,0,0,0,False,True,62.0,10,2019,-1,0,0,False
7969,1,0,0,1,0,0,0,0,0,0,0,0,True,False,28.0,10,2019,-1,0,0,True
7970,2,0,0,0,1,1,0,0,0,0,0,0,False,False,27.0,10,2019,1,0,0,True
7971,16,0,0,8,7,1,0,0,0,0,0,0,False,True,66.0,10,2019,-7,0,0,False
7972,1,0,1,0,1,0,0,0,0,0,1,0,False,False,37.54882613133719,10,2019,0,0,0,False
7973,2,0,0,2,0,0,0,0,0,0,0,0,True,False,32.0,10,2019,-2,0,0,True
7974,33,3,0,15,13,5,1,1,1,0,0,0,True,False,34.0,10,2019,-10,0,0,False
7975,45,0,0,15,15,15,0,0,0,0,0,0,False,True,44.0,10,2019,0,0,0,False
7976,43,3,3,17,25,1,1,2,0,1,2,0,False,True,33.0,10,2019,-16,-1,-1,False
7977,10,0,0,2,5,3,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,1,0,0,False
7978,3,0,0,0,1,2,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,2,0,0,False
7979,4,0,0,1,2,1,0,0,0,0,0,0,False,True,43.0,10,2019,0,0,0,False
7980,3,0,0,3,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-3,0,0,True
7981,1,1,0,0,1,0,0,1,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,True
7982,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,True
7983,1,0,1,0,0,1,0,0,0,0,0,1,False,False,37.54882613133719,10,2019,1,0,1,True
7984,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,True
7985,8,0,0,1,2,5,0,0,0,0,0,0,False,False,42.0,10,2019,4,0,0,False
7986,2,0,0,2,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-2,0,0,True
7987,14,0,0,3,6,5,0,0,0,0,0,0,False,False,44.0,10,2019,2,0,0,False
7988,1,0,0,0,1,0,0,0,0,0,0,0,False,True,25.0,10,2019,0,0,0,True
7989,8,2,2,8,0,0,2,0,0,2,0,0,False,True,37.54882613133719,10,2019,-8,-2,-2,True
7990,1,0,0,0,0,1,0,0,0,0,0,0,True,False,58.0,10,2019,1,0,0,True
7991,2,0,0,0,0,2,0,0,0,0,0,0,False,False,8.0,10,2019,2,0,0,False
7992,5,0,3,2,0,3,0,0,0,0,0,3,False,True,39.0,10,2019,1,0,3,True
7993,3,0,3,1,2,0,0,0,0,1,2,0,False,False,37.54882613133719,10,2019,-1,0,-1,False
7994,12,0,2,11,0,1,0,0,0,2,0,0,False,True,13.0,10,2019,-10,0,-2,True
7995,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,True
7996,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,True
7997,1,0,0,1,0,0,0,0,0,0,0,0,True,False,9.0,10,2019,-1,0,0,True
7998,1,0,0,1,0,0,0,0,0,0,0,0,False,True,39.0,10,2019,-1,0,0,True
7999,1,0,0,0,0,1,0,0,0,0,0,0,False,False,43.0,10,2019,1,0,0,False
8000,6,0,0,2,3,1,0,0,0,0,0,0,True,False,36.0,10,2019,-1,0,0,False
8001,29,0,0,10,11,8,0,0,0,0,0,0,False,True,66.0,10,2019,-2,0,0,False
8002,2,0,0,2,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-2,0,0,True
8003,1,0,1,0,0,1,0,0,0,0,0,1,False,True,33.0,10,2019,1,0,1,True
8004,2,0,0,0,1,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,False
8005,3,0,0,0,0,3,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,3,0,0,True
8006,2,0,0,0,0,2,0,0,0,0,0,0,False,True,33.0,10,2019,2,0,0,True
8007,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,False
8008,1,0,0,0,1,0,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,0,0,0,True
8009,31,0,0,15,6,10,0,0,0,0,0,0,True,False,9.0,10,2019,-5,0,0,False
8010,8,1,1,4,0,4,0,0,1,0,0,1,False,False,37.54882613133719,10,2019,0,1,1,False
8011,4,0,0,2,1,1,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,False
8012,10,0,0,2,2,6,0,0,0,0,0,0,False,True,26.0,10,2019,4,0,0,False
8013,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,True
8014,2,0,0,1,1,0,0,0,0,0,0,0,False,True,31.0,10,2019,-1,0,0,True
8015,9,0,0,3,4,2,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,False
8016,1,0,0,0,0,1,0,0,0,0,0,0,False,True,40.0,10,2019,1,0,0,True
8017,4,1,2,4,0,0,1,0,0,2,0,0,False,False,37.54882613133719,10,2019,-4,-1,-2,True
8018,4,0,0,0,4,0,0,0,0,0,0,0,False,False,50.0,10,2019,0,0,0,True
8019,1,0,0,0,0,1,0,0,0,0,0,0,False,False,20.0,10,2019,1,0,0,False
8020,3,0,0,0,0,3,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,3,0,0,False
8021,7,0,0,4,2,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-3,0,0,False
8022,8,0,0,6,2,0,0,0,0,0,0,0,False,True,33.0,10,2019,-6,0,0,True
8023,2,0,0,2,0,0,0,0,0,0,0,0,False,False,19.0,10,2019,-2,0,0,True
8024,10,0,0,2,4,4,0,0,0,0,0,0,True,False,14.0,10,2019,2,0,0,False
8025,7,0,1,5,0,2,0,0,0,0,0,1,False,False,37.54882613133719,10,2019,-3,0,1,True
8026,10,0,0,0,2,8,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,8,0,0,False
8027,2,0,0,0,0,2,0,0,0,0,0,0,False,True,25.0,10,2019,2,0,0,False
8028,2,0,0,2,0,0,0,0,0,0,0,0,False,True,45.0,10,2019,-2,0,0,True
8029,2,0,0,0,1,1,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,1,0,0,False
8030,1,0,0,1,0,0,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,-1,0,0,True
8031,6,0,0,0,3,3,0,0,0,0,0,0,False,True,33.0,10,2019,3,0,0,False
8032,1,0,0,1,0,0,0,0,0,0,0,0,False,False,45.0,10,2019,-1,0,0,True
8033,1,0,0,0,1,0,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,0,0,0,True
8034,10,1,0,0,0,10,0,0,1,0,0,0,False,True,54.0,10,2019,10,1,0,False
8035,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,True
8036,4,0,0,0,0,4,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,4,0,0,False
8037,56,0,2,18,25,13,0,0,0,0,2,0,False,False,37.54882613133719,10,2019,-5,0,0,False
8038,4,0,0,0,1,3,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,3,0,0,False
8039,6,0,0,4,2,0,0,0,0,0,0,0,False,True,34.0,10,2019,-4,0,0,False
8040,2,0,0,0,0,2,0,0,0,0,0,0,False,True,35.0,10,2019,2,0,0,False
8041,1,0,1,0,0,1,0,0,0,0,0,1,False,False,37.54882613133719,10,2019,1,0,1,True
8042,14,1,11,2,1,11,0,0,1,0,1,10,False,True,43.0,10,2019,9,1,10,False
8043,1,0,0,0,1,0,0,0,0,0,0,0,False,True,50.0,10,2019,0,0,0,False
8044,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,True
8045,2,0,0,1,0,1,0,0,0,0,0,0,True,False,17.0,10,2019,0,0,0,False
8046,3,0,0,1,2,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,True
8047,1,0,0,0,0,1,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,1,0,0,True
8048,58,0,5,21,21,16,0,0,0,2,1,2,False,True,55.0,10,2019,-5,0,0,False
8049,28,0,0,11,5,12,0,0,0,0,0,0,False,False,69.0,10,2019,1,0,0,False
8050,9,0,0,7,2,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-7,0,0,True
8051,4,0,0,2,2,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-2,0,0,False
8052,6,0,0,0,3,3,0,0,0,0,0,0,True,False,36.0,10,2019,3,0,0,False
8053,48,0,0,15,18,15,0,0,0,0,0,0,False,True,31.0,10,2019,0,0,0,False
8054,8,0,0,0,0,8,0,0,0,0,0,0,False,True,47.0,10,2019,8,0,0,False
8055,2,0,0,1,1,0,0,0,0,0,0,0,False,True,46.0,10,2019,-1,0,0,True
8056,40,0,0,14,14,12,0,0,0,0,0,0,False,True,40.0,10,2019,-2,0,0,False
8057,2,0,0,1,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,False
8058,8,0,0,0,0,8,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,8,0,0,False
8059,4,0,0,2,2,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-2,0,0,True
8060,1,0,0,0,1,0,0,0,0,0,0,0,False,True,25.0,10,2019,0,0,0,True
8061,1,0,0,0,0,1,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,1,0,0,True
8062,13,0,0,1,8,4,0,0,0,0,0,0,False,True,50.0,10,2019,3,0,0,False
8063,1,0,0,0,0,1,0,0,0,0,0,0,False,False,35.0,10,2019,1,0,0,True
8064,3,0,0,0,0,3,0,0,0,0,0,0,False,False,36.0,10,2019,3,0,0,False
8065,2,0,0,1,1,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,True
8066,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,True
8067,6,6,6,2,4,0,2,4,0,2,4,0,False,True,37.54882613133719,10,2019,-2,-2,-2,True
8068,14,1,1,8,1,5,1,0,0,1,0,0,False,False,37.54882613133719,10,2019,-3,-1,-1,False
8069,1,0,0,0,0,1,0,0,0,0,0,0,False,True,38.0,10,2019,1,0,0,True
8070,10,0,0,1,2,7,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,6,0,0,False
8071,1,0,0,1,0,0,0,0,0,0,0,0,False,True,44.0,10,2019,-1,0,0,False
8072,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,False
8073,1,0,0,0,1,0,0,0,0,0,0,0,False,False,35.0,10,2019,0,0,0,False
8074,2,0,0,0,0,2,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,2,0,0,True
8075,1,0,0,0,1,0,0,0,0,0,0,0,False,True,30.0,10,2019,0,0,0,True
8076,21,0,0,14,1,6,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-8,0,0,False
8077,14,1,2,0,0,14,0,0,1,0,0,2,False,False,29.0,10,2019,14,1,2,False
8078,8,0,0,8,0,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-8,0,0,True
8079,6,0,2,2,1,3,0,0,0,1,0,1,False,True,39.0,10,2019,1,0,0,False
8080,1,0,0,0,1,0,0,0,0,0,0,0,False,False,33.0,10,2019,0,0,0,True
8081,1,0,0,0,1,0,0,0,0,0,0,0,False,True,31.0,10,2019,0,0,0,False
8082,1,0,0,0,0,1,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,1,0,0,False
8083,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,True
8084,1,0,0,0,0,1,0,0,0,0,0,0,True,False,31.0,10,2019,1,0,0,True
8085,2,0,0,1,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,False
8086,12,1,0,0,6,6,0,0,1,0,0,0,True,False,66.0,10,2019,6,1,0,False
8087,10,2,2,0,6,4,0,0,2,0,0,2,False,True,37.54882613133719,10,2019,4,2,2,False
8088,4,0,1,4,0,0,0,0,0,1,0,0,False,True,51.0,10,2019,-4,0,-1,True
8089,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,True
8090,8,1,0,0,7,1,0,0,1,0,0,0,False,True,36.0,10,2019,1,1,0,True
8091,7,0,0,2,3,2,0,0,0,0,0,0,True,False,50.0,10,2019,0,0,0,False
8092,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,True
8093,3,0,0,2,1,0,0,0,0,0,0,0,False,True,66.0,10,2019,-2,0,0,True
8094,11,0,0,5,1,5,0,0,0,0,0,0,False,True,69.0,10,2019,0,0,0,False
8095,1,0,0,1,0,0,0,0,0,0,0,0,False,True,52.0,10,2019,-1,0,0,True
8096,1,1,0,1,0,0,1,0,0,0,0,0,False,True,42.0,10,2019,-1,-1,0,False
8097,3,2,2,2,1,0,1,1,0,1,1,0,False,True,2.0,10,2019,-2,-1,-1,False
8098,5,0,0,3,1,1,0,0,0,0,0,0,False,False,38.0,10,2019,-2,0,0,False
8099,1,0,1,0,1,0,0,0,0,0,1,0,False,False,37.54882613133719,10,2019,0,0,0,True
8100,3,0,0,0,0,3,0,0,0,0,0,0,False,False,77.0,10,2019,3,0,0,False
8101,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,True
8102,47,1,1,17,15,15,0,1,0,0,1,0,False,True,44.0,10,2019,-2,0,0,False
8103,5,0,1,3,1,1,0,0,0,1,0,0,False,True,25.0,10,2019,-2,0,-1,False
8104,19,0,0,10,3,6,0,0,0,0,0,0,False,True,67.0,10,2019,-4,0,0,False
8105,12,0,0,3,5,4,0,0,0,0,0,0,False,True,60.0,10,2019,1,0,0,False
8106,1,0,1,1,0,0,0,0,0,1,0,0,False,False,37.54882613133719,10,2019,-1,0,-1,True
8107,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,True
8108,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,True
8109,6,0,0,1,1,4,0,0,0,0,0,0,False,True,1.0,10,2019,3,0,0,True
8110,5,0,0,0,1,4,0,0,0,0,0,0,False,True,2.0,10,2019,4,0,0,False
8111,5,0,0,5,0,0,0,0,0,0,0,0,False,True,12.0,10,2019,-5,0,0,True
8112,26,0,2,6,9,11,0,0,0,0,0,2,False,True,38.0,10,2019,5,0,2,True
8113,5,0,0,0,0,5,0,0,0,0,0,0,False,True,28.0,10,2019,5,0,0,False
8114,24,1,2,14,10,0,0,1,0,1,1,0,False,False,37.54882613133719,10,2019,-14,0,-1,True
8115,4,0,0,1,3,0,0,0,0,0,0,0,False,True,55.0,10,2019,-1,0,0,True
8116,13,0,1,13,0,0,0,0,0,1,0,0,False,True,37.54882613133719,10,2019,-13,0,-1,True
8117,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,True
8118,2,1,1,1,1,0,1,0,0,1,0,0,False,True,37.54882613133719,10,2019,-1,-1,-1,True
8119,10,0,7,0,10,0,0,0,0,0,7,0,True,False,12.0,10,2019,0,0,0,True
8120,13,2,2,4,6,3,1,1,0,1,1,0,False,True,37.54882613133719,10,2019,-1,-1,-1,True
8121,5,0,0,2,1,2,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,False
8122,16,2,3,0,6,10,0,0,2,0,0,3,False,True,2.0,10,2019,10,2,3,False
8123,1,0,1,1,0,0,0,0,0,1,0,0,False,True,36.0,10,2019,-1,0,-1,False
8124,6,0,0,3,1,2,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,False
8125,2,0,0,0,0,2,0,0,0,0,0,0,False,True,49.0,10,2019,2,0,0,False
8126,1,0,1,0,0,1,0,0,0,0,0,1,False,False,25.0,10,2019,1,0,1,True
8127,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,True
8128,3,0,0,3,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-3,0,0,True
8129,1,0,0,0,1,0,0,0,0,0,0,0,True,False,32.0,10,2019,0,0,0,True
8130,2,0,0,1,1,0,0,0,0,0,0,0,False,True,57.0,10,2019,-1,0,0,True
8131,39,0,0,18,16,5,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,-13,0,0,True
8132,5,0,0,5,0,0,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,-5,0,0,True
8133,1,0,0,0,0,1,0,0,0,0,0,0,False,True,21.0,10,2019,1,0,0,True
8134,4,0,0,0,4,0,0,0,0,0,0,0,False,True,11.0,10,2019,0,0,0,True
8135,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,0,0,0,False
8136,1,0,0,0,1,0,0,0,0,0,0,0,False,True,61.0,10,2019,0,0,0,True
8137,1,0,0,1,0,0,0,0,0,0,0,0,False,False,29.0,10,2019,-1,0,0,True
8138,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,True
8139,36,2,2,7,11,18,2,0,0,2,0,0,False,True,41.0,10,2019,11,-2,-2,False
8140,1,0,0,0,0,1,0,0,0,0,0,0,False,False,45.0,10,2019,1,0,0,False
8141,17,0,0,10,7,0,0,0,0,0,0,0,False,True,19.0,10,2019,-10,0,0,True
8142,11,0,0,3,4,4,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,1,0,0,False
8143,1,0,0,0,0,1,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,1,0,0,False
8144,4,0,0,1,2,1,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,0,0,0,False
8145,3,2,2,0,0,3,0,0,2,0,0,2,False,True,37.54882613133719,10,2019,3,2,2,True
8146,1,0,0,0,1,0,0,0,0,0,0,0,False,True,27.0,10,2019,0,0,0,True
8147,2,0,0,0,2,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,True
8148,22,5,5,19,3,0,4,1,0,4,1,0,False,True,22.0,10,2019,-19,-4,-4,True
8149,6,0,1,0,0,6,0,0,0,0,0,1,False,False,37.54882613133719,10,2019,6,0,1,False
8150,30,0,0,12,12,6,0,0,0,0,0,0,False,True,53.0,10,2019,-6,0,0,False
8151,9,0,0,3,3,3,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,False
8152,1,0,0,1,0,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,-1,0,0,True
8153,1,0,0,0,0,1,0,0,0,0,0,0,True,False,4.0,10,2019,1,0,0,True
8154,1,0,0,1,0,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-1,0,0,True
8155,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,0,0,0,True
8156,1,0,1,1,0,0,0,0,0,1,0,0,False,False,30.0,10,2019,-1,0,-1,True
8157,6,0,0,2,2,2,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,False
8158,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,False
8159,2,0,0,0,1,1,0,0,0,0,0,0,True,False,47.0,10,2019,1,0,0,False
8160,4,0,1,4,0,0,0,0,0,1,0,0,False,True,30.0,10,2019,-4,0,-1,True
8161,1,0,0,1,0,0,0,0,0,0,0,0,True,False,5.0,10,2019,-1,0,0,True
8162,1,0,0,0,0,1,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,1,0,0,True
8163,12,0,0,1,8,3,0,0,0,0,0,0,True,False,34.0,10,2019,2,0,0,False
8164,17,1,2,0,0,17,0,0,1,0,0,2,False,True,24.0,10,2019,17,1,2,False
8165,22,0,0,8,7,7,0,0,0,0,0,0,False,True,68.0,10,2019,-1,0,0,False
8166,17,1,1,0,9,8,0,0,1,0,0,1,False,True,61.0,10,2019,8,1,1,False
8167,1,0,0,0,0,1,0,0,0,0,0,0,False,True,28.0,10,2019,1,0,0,False
8168,2,0,0,0,0,2,0,0,0,0,0,0,False,True,25.0,10,2019,2,0,0,True
8169,1,0,0,0,1,0,0,0,0,0,0,0,False,True,29.0,10,2019,0,0,0,False
8170,6,3,3,2,3,1,1,1,1,1,1,1,False,False,37.54882613133719,10,2019,-1,0,0,True
8171,1,0,0,0,0,1,0,0,0,0,0,0,False,True,57.0,10,2019,1,0,0,False
8172,1,0,0,0,1,0,0,0,0,0,0,0,False,True,37.54882613133719,10,2019,0,0,0,True
8173,4,0,0,2,2,0,0,0,0,0,0,0,False,True,37.0,10,2019,-2,0,0,True
8174,19,0,0,11,1,7,0,0,0,0,0,0,True,False,32.0,10,2019,-4,0,0,False
8175,50,0,0,15,19,16,0,0,0,0,0,0,False,True,50.0,10,2019,1,0,0,False
8176,14,0,0,1,7,6,0,0,0,0,0,0,False,True,47.0,10,2019,5,0,0,False
8177,22,0,0,10,7,5,0,0,0,0,0,0,False,False,57.0,10,2019,-5,0,0,False
8178,1,0,1,1,0,0,0,0,0,1,0,0,True,False,21.0,10,2019,-1,0,-1,True
8179,2,0,0,1,1,0,0,0,0,0,0,0,False,True,52.0,10,2019,-1,0,0,True
8180,1,0,1,0,0,1,0,0,0,0,0,1,False,True,37.54882613133719,10,2019,1,0,1,True
8181,3,0,0,0,3,0,0,0,0,0,0,0,True,False,37.0,10,2019,0,0,0,True
8182,37,2,0,5,16,16,0,0,2,0,0,0,True,False,28.0,10,2019,11,2,0,False
8183,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,False
8184,9,0,0,6,3,0,0,0,0,0,0,0,False,True,14.0,10,2019,-6,0,0,True
8185,1,0,0,0,0,1,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,1,0,0,True
8186,1,0,0,0,1,0,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,0,0,0,True
8187,18,0,0,3,7,8,0,0,0,0,0,0,False,True,59.0,10,2019,5,0,0,False
8188,10,1,1,6,4,0,0,1,0,0,1,0,False,False,37.54882613133719,10,2019,-6,0,0,False
8189,4,0,0,3,0,1,0,0,0,0,0,0,False,True,22.0,10,2019,-2,0,0,True
8190,1,0,0,1,0,0,0,0,0,0,0,0,False,True,41.0,10,2019,-1,0,0,False
8191,2,0,0,0,2,0,0,0,0,0,0,0,True,False,28.0,10,2019,0,0,0,True
8192,1,0,0,1,0,0,0,0,0,0,0,0,False,True,48.0,10,2019,-1,0,0,True
8193,14,2,2,6,4,4,0,1,1,0,1,1,True,False,46.0,10,2019,-2,1,1,False
8194,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,False
8195,4,0,0,0,2,2,0,0,0,0,0,0,True,False,14.0,10,2019,2,0,0,False
8196,1,0,0,0,0,1,0,0,0,0,0,0,False,False,29.0,10,2019,1,0,0,True
8197,14,0,0,6,5,3,0,0,0,0,0,0,True,False,14.0,10,2019,-3,0,0,False
8198,12,5,0,4,7,1,1,3,1,0,0,0,False,True,48.0,10,2019,-3,0,0,False
8199,6,0,0,5,1,0,0,0,0,0,0,0,False,True,16.0,10,2019,-5,0,0,True
8200,1,0,0,0,1,0,0,0,0,0,0,0,True,False,37.54882613133719,10,2019,0,0,0,True
8201,1,0,0,0,0,1,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,1,0,0,True
8202,1,0,0,0,0,1,0,0,0,0,0,0,False,False,28.0,10,2019,1,0,0,False
8203,26,0,0,10,8,8,0,0,0,0,0,0,False,False,37.54882613133719,10,2019,-2,0,0,True
8204,1,0,0,0,1,0,0,0,0,0,0,0,False,True,23.0,10,2019,0,0,0,True
8205,1,0,0,0,1,0,0,0,0,0,0,0,False,True,19.0,10,2019,0,0,0,True
